=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.01.12 12:11:26 =~=~=~=~=~=~=~=~=~=~=~=,,,,,,,,,,,,,,,,,,,,,,,,
g20231111b_soc0p_ch, 2024-01-12T17:13:08,1705079516.932,0.1,1,405720,1,1,0,0,14.562,14.49,0,0,14.7,13.75825,0.00005,14.48949,0,14.4938,1,1,1,0.045,
g20231111b_soc0p_ch, 2024-01-12T17:13:09,1705079517.332,0.101,1,405720,1,1,0,0,14.562,14.498,0,0,14.7,13.75825,0.00006,14.4981,0,14.4938,1,1,1,0.045,
g20231111b_soc0p_ch, 2024-01-12T17:13:09,1705079517.732,0.101,1,405720,1,1,0,0,14.562,14.49,0.035,0.035,14.7,13.75825,0.00054,14.48901,0,14.4938,1,1,1,0.045,
g20231111b_soc0p_ch, 2024-01-12T17:13:10,1705079518.132,0.1,1,405720,1,1,0,0,14.562,14.481,0,0,14.7,13.75825,0.00006,14.48088,0,14.4938,1,1,1,0.045,
g20231111b_soc0p_ch, 2024-01-12T17:13:10,1705079518.531,0.099,1,405720,1,1,0,0,14.562,14.49,0.035,0.035,14.7,13.75825,0.00054,14.48901,0,14.493318,1,1,1,0.045,
g20231111b_soc0p_ch, 2024-01-12T17:13:10,1705079518.932,0.101,1,405720,1,1,0,0,14.562,14.49,0.035,0.035,14.7,13.75825,0.00054,14.48901,0,14.493318,1,1,1,0.045,
g20231111b_soc0p_ch, 2024-01-12T17:13:11,1705079519.332,0.1,1,405720,1,1,0,0,14.562,14.498,0.035,0.035,14.7,13.75825,0.00054,14.49762,0,14.493318,1,1,1,0.045,
g20231111b_soc0p_ch, 2024-01-12T17:13:11,1705079519.732,0.101,1,405720,1,1,0,0,14.562,14.494,0.035,0.035,14.7,13.75825,0.00054,14.49331,0,14.493318,1,1,1,0.045,
vg20231111b_soc0p_ch, 2024-01-12T17:13:12,1705079520.131,0.099,1,405720,1,1,0,0,14.562,14.494,0,0,14.7,13.75825,0.00006,14.49379,0,14.493318,1,1,1,0.045,
vg20231111b_soc0p_ch, 2024-01-12T17:13:12,1705079520.531,0.1,1,405720,1,1,0,0,14.562,14.49,0,0,14.7,13.75825,0.00006,14.48948,0,14.497618,1,1,1,0.045,
0g20231111b_soc0p_ch, 2024-01-12T17:13:12,1705079520.932,0.101,1,405720,1,1,0,0,14.562,14.498,0.035,0.035,14.7,13.75825,0.00054,14.49762,0,14.497618,1,1,1,0.045,
,g20231111b_soc0p_ch, 2024-01-12T17:13:13,1705079521.331,0.099,1,405720,1,1,0,0,14.562,14.481,0,0,14.7,13.75825,0.00006,14.48087,0,14.497618,1,1,1,0.045
g20231111b_soc0p_ch, 2024-01-12T17:13:13,1705079521.732,0.101,1,405720,1,1,0,0,14.562,14.494,0.035,0.035,14.7,13.75825,0.00055,14.49331,0,14.497618,1,1,1,0.045,
g20231111b_soc0p_ch, 2024-01-12T17:13:14,1705079522.131,0.099,1,405720,1,1,0,0,14.562,14.494,0,0,14.7,13.75825,0.00006,14.49379,0,14.497618,1,1,1,0.045,
g20231111b_soc0p_ch, 2024-01-12T17:13:14,1705079522.531,0.099,1,405720,1,1,0,0,14.562,14.49,0,0,14.7,13.75825,0.00006,14.48948,0,14.501922,1,1,1,0.045,
g20231111b_soc0p_ch, 2024-01-12T17:13:14,1705079522.932,0.101,1,405720,1,1,0,0,14.562,14.494,0.035,0.035,14.7,13.75825,0.00054,14.49331,0,14.501922,1,1,1,0.045,
g20231111b_soc0p_ch, 2024-01-12T17:13:15,1705079523.332,0.1,1,405720,1,1,0,0,14.562,14.485,0,0,14.7,13.75825,0.00006,14.48518,0,14.501922,1,1,1,0.045,
g20231111b_soc0p_ch, 2024-01-12T17:13:15,1705079523.731,0.099,1,405720,1,1,0,0,14.562,14.49,0,0,14.7,13.75825,0.00006,14.48948,0,14.501922,1,1,1,0.045,
g20231111b_soc0p_ch, 2024-01-12T17:13:16,1705079524.131,0.099,1,405720,1,1,0,0,14.562,14.49,0.035,0.035,14.7,13.75825,0.00054,14.489,0,14.501922,1,1,1,0.045,
g20231111b_soc0p_ch, 2024-01-12T17:13:16,1705079524.532,0.1,1,405720,1,1,0,0,14.562,14.477,0,0,14.7,13.75825,0.00006,14.47657,0,14.489484,1,1,1,0.045,
g20231111b_soc0p_ch, 2024-01-12T17:13:16,1705079524.931,0.099,1,405720,1,1,0,0,14.562,14.49,0.035,0.035,14.7,13.75825,0.00054,14.489,0,14.489484,1,1,1,0.045,
vg20231111b_soc0p_ch, 2024-01-12T17:13:17,1705079525.331,0.099,1,405720,1,1,0,0,14.562,14.494,0,0,14.7,13.75825,0.00006,14.49379,0,14.489484,1,1,1,0.045,
v0g20231111b_soc0p_ch, 2024-01-12T17:13:17,1705079525.731,0.1,1,405720,1,1,0,0,14.562,14.485,0,0,14.7,13.75825,0.00006,14.48518,0,14.489484,1,1,1,0.045,
g20231111b_soc0p_ch, 2024-01-12T17:13:18,1705079526.131,0.1,1,405720,1,1,0,0,14.562,14.498,0,0,14.7,13.75825,0.00006,14.4981,0,14.489484,1,1,1,0.045,
g20231111b_soc0p_ch, 2024-01-12T17:13:18,1705079526.532,0.1,1,405720,1,1,0,0,14.562,14.494,0,0,14.7,13.75825,0.00006,14.49379,0,14.489488,1,1,1,0.045,
,g20231111b_soc0p_ch, 2024-01-12T17:13:18,1705079526.932,0.101,1,405720,1,1,0,0,14.562,14.49,0,0,14.7,13.75825,0.00006,14.48949,0,14.489488,1,1,1,0.045
g20231111b_soc0p_ch, 2024-01-12T17:13:19,1705079527.331,0.1,1,405720,1,1,0,0,14.562,14.507,0.035,0.035,14.7,13.75825,0.00054,14.50623,0,14.489488,1,1,1,0.045,
g20231111b_soc0p_ch, 2024-01-12T17:13:19,1705079527.732,0.101,1,405720,1,1,0,0,14.562,14.49,0,0,14.7,13.75825,0.00006,14.48949,0,14.489488,1,1,1,0.045,
g20231111b_soc0p_ch, 2024-01-12T17:13:20,1705079528.131,0.1,1,405720,1,1,0,0,14.562,14.494,0.035,0.035,14.7,13.75825,0.00054,14.49331,0,14.489488,1,1,1,0.045,
g20231111b_soc0p_ch, 2024-01-12T17:13:20,1705079528.531,0.099,1,405720,1,1,0,0,14.562,14.49,0,0,14.7,13.75825,0.00006,14.48949,0,14.489488,1,1,1,0.045,
g20231111b_soc0p_ch, 2024-01-12T17:13:20,1705079528.931,0.1,1,405720,1,1,0,0,14.562,14.494,0,0,14.7,13.75825,0.00006,14.4938,0,14.489488,1,1,1,0.045,
g20231111b_soc0p_ch, 2024-01-12T17:13:21,1705079529.331,0.1,1,405720,1,1,0,0,14.562,14.498,0,0,14.7,13.75825,0.00006,14.4981,0,14.489488,1,1,1,0.045,
g20231111b_soc0p_ch, 2024-01-12T17:13:21,1705079529.731,0.1,1,405720,1,1,0,0,14.562,14.481,0,0,14.7,13.75825,0.00006,14.48088,0,14.489488,1,1,1,0.045,
g20231111b_soc0p_ch, 2024-01-12T17:13:22,1705079530.132,0.1,1,405720,1,1,0,0,14.562,14.485,0,0,14.7,13.75825,0.00006,14.48519,0,14.489488,1,1,1,0.045,
g20231111b_soc0p_ch, 2024-01-12T17:13:22,1705079530.542,0.101,1,405720,1,1,0,0,14.562,14.494,0,0,14.7,13.75825,0.00006,14.4938,0,14.493798,1,1,1,0.045,
g20231111b_soc0p_ch, 2024-01-12T17:13:22,1705079530.941,0.099,1,405720,1,1,0,0,14.562,14.485,0,0,14.7,13.75825,0.00005,14.48519,0,14.493798,1,1,1,0.045,
g20231111b_soc0p_ch, 2024-01-12T17:13:23,1705079531.341,0.099,1,405720,1,1,0,0,14.562,14.498,0,0,14.7,13.75825,0.00005,14.49811,0,14.493798,1,1,1,0.045,
g20231111b_soc0p_ch, 2024-01-12T17:13:23,1705079531.742,0.1,1,405720,1,1,0,0,14.562,14.49,0,0,14.7,13.75825,0.00005,14.4895,0,14.493798,1,1,1,0.045,
g20231111b_soc0p_ch, 2024-01-12T17:13:24,1705079532.142,0.1,1,405720,1,1,0,0,14.562,14.477,0,0,14.7,13.75825,0.00005,14.47658,0,14.493798,1,1,1,0.045,
g20231111b_soc0p_ch, 2024-01-12T17:13:24,1705079532.542,0.101,1,405720,1,1,0,0,14.562,14.498,0,0,14.7,13.75825,0.00005,14.49811,0,14.489498,1,1,1,0.045,
vg20231111b_soc0p_ch, 2024-01-12T17:13:24,1705079532.942,0.101,1,405720,1,1,0,0,14.562,14.49,0,0,14.7,13.75825,0.00005,14.4895,0,14.489498,1,1,1,0.045,
vg20231111b_soc0p_ch, 2024-01-12T17:13:25,1705079533.342,0.101,1,405720,1,1,0,0,14.562,14.481,0,0,14.7,13.75825,0.00005,14.48089,0,14.489498,1,1,1,0.045,
0g20231111b_soc0p_ch, 2024-01-12T17:13:25,1705079533.742,0.101,1,405720,1,1,0,0,14.562,14.494,0,0,14.69999,13.75825,0.00005,14.49381,0,14.489498,1,1,1,0.045,
g20231111b_soc0p_ch, 2024-01-12T17:13:26,1705079534.142,0.1,1,405720,1,1,0,0,14.562,14.49,-0.035,-0.035,14.69999,13.75825,-0.00044,14.48998,0,14.489498,1,1,1,0.045,
g20231111b_soc0p_ch, 2024-01-12T17:13:26,1705079534.541,0.1,1,405720,1,1,0,0,14.562,14.481,0,0,14.69999,13.75825,0.00004,14.48089,0,14.50673,1,1,1,0.045,
,g20231111b_soc0p_ch, 2024-01-12T17:13:26,1705079534.942,0.1,1,405720,1,1,0,0,14.562,14.49,0,0,14.69999,13.75825,0.00004,14.48951,0,14.50673,1,1,1,0.045
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
cmd: vv0,,,,,,,,,,,,,,,,,,,,,,,,
 Verbosity                    0 ->         1,        int (* vv),,,,,,,,,,,,,,,,,,,,,,,
 Verbosity                    0 ->         0,        int (* vv),,,,,,,,,,,,,,,,,,,,,,,
cmd: vv0,,,,,,,,,,,,,,,,,,,,,,,,
 Verbosity                    0 ->         0,        int (* vv),,,,,,,,,,,,,,,,,,,,,,,
 Verbosity                    0 ->         0,        int (* vv),,,,,,,,,,,,,,,,,,,,,,,
cmd: vv0,,,,,,,,,,,,,,,,,,,,,,,,
 Verbosity                    0 ->         0,        int (* vv),,,,,,,,,,,,,,,,,,,,,,,
 Verbosity                    0 ->         0,        int (* vv),,,,,,,,,,,,,,,,,,,,,,,
Hd,Pf,Q,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
cmd: Hd,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
print_all_fault_buffer: iflt 89 nflt 169,,,,,,,,,,,,,,,,,,,,,,,,
unit_h, 2024-01-08T00:55:52,1704675352,12.745,13.288,-0.173,-0.098,12.745,13.288,-0.173,0.8639,0.0284,1,13.292,13.292,0.007,0,0,,,,,,,
unit_h, 2024-01-08T01:25:52,1704677152,12.682,13.271,-0.208,-0.185,12.682,13.271,-0.208,0.8634,0.0278,1,13.274,13.274,0.008,0,0,,,,,,,
unit_h, 2024-01-08T01:55:52,1704678952,12.62,13.288,-0.173,-0.185,12.62,13.288,-0.173,0.8628,0.0274,1,13.292,13.292,0.009,0,0,,,,,,,
unit_h, 2024-01-08T02:25:52,1704680752,12.62,13.193,-1.668,-1.66,12.62,13.193,-1.668,0.8546,0.0272,1,13.226,13.226,0.065,0,0,,,,,,,
unit_h, 2024-01-08T02:55:52,1704682552,12.62,13.18,-1.738,-1.833,12.62,13.18,-1.738,0.8454,0.0272,1,13.215,13.215,0.069,0,0,,,,,,,
unit_h, 2024-01-08T03:25:52,1704684352,12.62,13.184,-1.32,-1.313,12.62,13.184,-1.32,0.8366,0.0272,1,13.211,13.211,0.067,0,0,,,,,,,
unit_h, 2024-01-08T03:55:52,1704686152,12.62,13.188,-1.668,-1.66,12.62,13.188,-1.668,0.8281,0.0272,1,13.222,13.222,0.066,0,0,,,,,,,
unit_h, 2024-01-08T04:25:52,1704687952,12.62,13.188,-1.598,-1.573,12.62,13.188,-1.598,0.8199,0.0272,1,13.22,13.22,0.063,0,0,,,,,,,
unit_h, 2024-01-08T04:55:52,1704689752,12.62,13.21,-1.182,-1.14,12.62,13.21,-1.182,0.8134,0.0272,1,13.233,13.233,0.052,0,0,,,,,,,
unit_h, 2024-01-08T05:25:53,1704691553,12.62,13.223,-0.903,-0.878,12.62,13.223,-0.903,0.8085,0.0272,1,13.24,13.24,0.043,0,0,,,,,,,
unit_h, 2024-01-08T05:55:53,1704693353,12.62,13.223,-1.668,-1.66,12.62,13.223,-1.668,0.8036,0.0272,1,13.251,13.251,0.043,0,0,,,,,,,
unit_h, 2024-01-08T06:25:53,1704695153,12.62,13.214,-1.077,-1.053,12.62,13.214,-1.077,0.7977,0.0272,1,13.236,13.236,0.048,0,0,,,,,,,
unit_h, 2024-01-08T06:55:53,1704696953,12.62,13.206,-1.182,-1.14,12.62,13.206,-1.182,0.7921,0.0272,1,13.228,13.228,0.047,0,0,,,,,,,
unit_h, 2024-01-08T07:25:53,1704698753,12.62,13.21,-1.217,-1.227,12.62,13.21,-1.217,0.7863,0.0272,1,13.234,13.234,0.047,0,0,,,,,,,
unit_h, 2024-01-08T07:55:53,1704700553,12.62,13.21,-1.008,-0.967,12.62,13.21,-1.008,0.7809,0.0272,1,13.231,13.231,0.043,1024,0,,,,,,,
unit_h, 2024-01-08T08:25:53,1704702353,12.557,13.206,-0.868,-0.792,12.557,13.206,-0.868,0.7752,0.0266,1,13.223,13.223,0.043,0,0,,,,,,,
unit_h, 2024-01-08T08:55:53,1704704153,12.557,13.223,-0.73,-0.705,12.557,13.223,-0.73,0.7708,0.0266,1,13.238,13.238,0.038,0,0,,,,,,,
unit_h, 2024-01-08T09:25:53,1704705953,12.495,13.249,-0.243,-0.185,12.495,13.249,-0.243,0.7698,0.0261,1,13.253,13.253,0.015,1024,0,,,,,,,
unit_h, 2024-01-08T09:55:53,1704707753,12.495,13.271,-0.173,-0.185,12.495,13.271,-0.173,0.7688,0.0261,1,13.274,13.274,0.006,0,0,,,,,,,
unit_h, 2024-01-08T10:25:54,1704709554,12.432,13.262,-0.208,-0.185,12.432,13.262,-0.208,0.7682,0.0254,1,13.266,13.266,0.003,0,0,,,,,,,
unit_h, 2024-01-08T10:55:54,1704711354,12.37,13.262,-0.173,-0.098,12.37,13.262,-0.173,0.7678,0.0249,1,13.266,13.266,0,0,0,,,,,,,
unit_h, 2024-01-08T11:25:54,1704713154,12.307,13.266,-0.173,-0.272,12.307,13.266,-0.173,0.7672,0.0243,1,13.27,13.27,0,1024,0,,,,,,,
unit_h, 2024-01-08T11:55:54,1704714954,12.245,13.279,-0.173,-0.098,12.245,13.279,-0.173,0.7668,0.0237,1,13.283,13.283,-0.002,0,0,,,,,,,
unit_h, 2024-01-08T12:25:54,1704716754,12.182,13.266,-0.208,-0.098,12.182,13.266,-0.208,0.7662,0.0231,1,13.27,13.27,-0.001,0,0,,,,,,,
unit_h, 2024-01-08T12:55:54,1704718554,12.12,13.283,-0.173,-0.098,12.12,13.283,-0.173,0.7658,0.0226,1,13.287,13.287,-0.003,0,0,,,,,,,
unit_h, 2024-01-08T13:25:54,1704720354,12.057,13.279,-0.173,-0.185,12.057,13.279,-0.173,0.7654,0.0219,1,13.283,13.283,-0.004,0,0,,,,,,,
unit_h, 2024-01-08T13:55:54,1704722154,11.995,13.279,-0.033,0.075,11.995,13.279,-0.033,0.7653,0.0214,1,13.28,13.28,-0.011,1024,0,,,,,,,
unit_h, 2024-01-08T14:25:54,1704723954,11.995,13.275,-0.033,-0.012,11.995,13.275,-0.033,0.7654,0.0214,1,13.275,13.275,-0.018,0,0,,,,,,,
unit_h, 2024-01-08T14:55:55,1704725755,11.995,13.288,-0.068,-0.098,11.995,13.288,-0.068,0.7652,0.0214,1,13.289,13.289,-0.016,1024,0,,,,,,,
unit_h, 2024-01-08T15:25:55,1704727555,11.995,13.46,4.588,4.762,11.995,13.46,4.588,0.7681,0.0214,1,13.37,13.37,-0.101,0,0,,,,,,,
unit_h, 2024-01-08T15:55:55,1704729355,12.062,13.649,10.15,10.492,12.062,13.649,10.15,0.8075,0.022,1,13.45,13.45,-0.161,0,0,,,,,,,
unit_h, 2024-01-08T16:25:55,1704731155,12.437,13.632,10.29,10.665,12.437,13.632,10.29,0.8566,0.0251,1,13.43,13.43,-0.148,0,0,,,,,,,
unit_h, 2024-01-08T16:55:55,1704732955,12.75,13.472,2.607,2.678,12.75,13.472,2.607,0.8961,0.0284,1,13.419,13.419,-0.119,0,0,,,,,,,
unit_h, 2024-01-08T17:25:55,1704734755,12.937,13.426,1.633,1.637,12.937,13.426,1.633,0.9087,0.0302,1,13.392,13.392,-0.094,0,0,,,,,,,
unit_h, 2024-01-08T17:55:55,1704736555,13.062,13.395,0.798,0.855,13.062,13.395,0.798,0.9141,0.0313,1,13.38,13.38,-0.071,0,0,,,,,,,
unit_h, 2024-01-08T18:25:55,1704738355,13.187,13.369,0.59,0.682,13.187,13.369,0.59,0.9162,0.0325,1,13.358,13.358,-0.063,0,0,,,,,,,
unit_h, 2024-01-08T18:55:55,1704740155,13.312,13.464,2.537,2.592,13.312,13.464,2.537,0.9209,0.0337,1,13.414,13.414,-0.109,0,0,,,,,,,
unit_h, 2024-01-08T19:25:56,1704741956,13.5,13.421,1.147,1.29,13.5,13.421,1.147,0.9311,0.0354,1,13.398,13.398,-0.106,0,0,,,,,,,
unit_h, 2024-01-08T19:55:56,1704743756,13.625,13.395,0.625,0.682,13.625,13.395,0.625,0.9353,0.0366,1,13.382,13.382,-0.079,0,0,,,,,,,
unit_h, 2024-01-08T20:25:56,1704745556,13.687,13.404,0.66,0.682,13.687,13.404,0.66,0.9389,0.0371,1,13.391,13.391,-0.084,0,0,,,,,,,
unit_h, 2024-01-08T20:55:56,1704747356,13.75,13.348,0,-0.012,13.75,13.348,0,0.9397,0.0377,1,13.348,13.348,-0.05,0,0,,,,,,,
unit_h, 2024-01-08T21:25:56,1704749156,13.812,13.335,-0.138,-0.098,13.812,13.335,-0.138,0.9386,0.0383,1,13.338,13.338,-0.032,0,0,,,,,,,
unit_h, 2024-01-08T21:55:56,1704750956,13.875,13.313,-0.208,-0.185,13.875,13.313,-0.208,0.9371,0.0389,1,13.318,13.318,-0.024,0,0,,,,,,,
unit_h, 2024-01-08T22:25:56,1704752756,13.875,13.318,-0.173,-0.185,13.875,13.318,-0.173,0.9362,0.0389,1,13.322,13.322,-0.021,1024,0,,,,,,,
unit_h, 2024-01-08T22:55:56,1704754556,13.937,13.318,-0.208,-0.185,13.937,13.318,-0.208,0.9346,0.0395,1,13.322,13.322,-0.018,1024,0,,,,,,,
unit_h, 2024-01-08T23:25:57,1704756357,13.932,13.318,-0.173,-0.185,13.932,13.318,-0.173,0.9337,0.0394,1,13.322,13.322,-0.016,0,0,,,,,,,
unit_h, 2024-01-08T23:55:57,1704758157,13.87,13.305,-0.208,-0.185,13.87,13.305,-0.208,0.9334,0.0389,1,13.309,13.309,-0.013,1024,0,,,,,,,
