=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.01.12 12:11:26 =~=~=~=~=~=~=~=~=~=~=~=,,,,,,,,,,,,,,,,,,,,,,,,
unit_h, 2024-01-11T06:26:09,1704954369,14.812,13.253,-0.833,-0.792,14.812,13.253,-0.833,0.9004,0.0476,1,13.27,13.27,0.032,0,0,,,,,,,
unit_h, 2024-01-11T06:56:10,1704956170,14.812,13.24,-1.008,-0.967,14.812,13.24,-1.008,0.896,0.0476,1,13.26,13.26,0.032,1024,0,,,,,,,
unit_h, 2024-01-11T07:26:10,1704957970,14.812,13.236,-1.077,-1.053,14.812,13.236,-1.077,0.8914,0.0476,1,13.257,13.257,0.033,0,0,,,,,,,
unit_h, 2024-01-11T07:56:10,1704959770,14.812,13.275,-0.208,-0.185,14.812,13.275,-0.208,0.8886,0.0476,1,13.279,13.279,0.017,0,0,,,,,,,
unit_h, 2024-01-11T08:26:10,1704961570,14.937,13.283,-0.208,-0.185,14.937,13.283,-0.208,0.8864,0.0488,1,13.288,13.288,0.011,0,0,,,,,,,
unit_h, 2024-01-11T08:56:10,1704963370,15.312,13.279,-0.208,-0.098,15.312,13.279,-0.208,0.8822,0.0523,1,13.283,13.283,0.008,1024,0,,,,,,,
unit_h, 2024-01-11T09:26:10,1704965170,15.625,13.292,-0.173,-0.185,15.625,13.292,-0.173,0.8785,0.0552,1,13.296,13.296,0.006,0,0,,,,,,,
unit_h, 2024-01-11T09:56:10,1704966970,15.937,13.288,-0.208,-0.098,15.937,13.288,-0.208,0.8748,0.0581,1,13.292,13.292,0.004,0,0,,,,,,,
unit_h, 2024-01-11T10:26:10,1704968770,15.998,13.292,-0.208,-0.098,15.998,13.292,-0.208,0.8732,0.0587,1,13.296,13.296,0.004,0,0,,,,,,,
unit_h, 2024-01-11T10:56:10,1704970570,16.187,13.283,-0.208,-0.098,16.187,13.283,-0.208,0.8706,0.0604,1,13.288,13.288,0.002,1024,0,,,,,,,
unit_h, 2024-01-11T11:26:10,1704972370,16.187,13.292,-0.208,-0.098,16.187,13.292,-0.208,0.8696,0.0604,1,13.296,13.296,0.002,0,0,,,,,,,
unit_h, 2024-01-11T11:56:11,1704974171,16.187,13.283,-0.208,-0.098,16.187,13.283,-0.208,0.8686,0.0604,1,13.288,13.288,0.002,1024,0,,,,,,,
unit_h, 2024-01-11T12:26:11,1704975971,16.118,13.292,-0.173,-0.185,16.118,13.292,-0.173,0.8682,0.0598,1,13.296,13.296,0.001,1024,0,,,,,,,
unit_h, 2024-01-11T12:56:11,1704977771,16.057,13.292,-0.068,-0.098,16.057,13.292,-0.068,0.8682,0.0592,1,13.293,13.293,-0.002,0,0,,,,,,,
fltb,  date,             time_ux,    Tb_h, vb_h, ibmh, ibnh, Tb, vb, ib, soc, soc_min, soc_ekf, voc, voc_stat, e_w_f, fltw, falw,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
cmd: Pf,,,,,,,,,,,,,,,,,,,,,,,,
unit_h, 2024-01-11T13:26:11,1704979571,15.932,13.313,0.103,0.162,15.932,13.313,0.103,0.8696,0.0581,1,13.312,13.312,-0.01,1024,0,,,,,,,
unit_h, 2024-01-11T13:56:11,1704981371,15.87,13.327,0.417,0.422,15.87,13.327,0.417,0.8714,0.0575,1,13.318,13.318,-0.025,0,0,,,,,,,
unit_h, 2024-01-11T14:26:11,1704983171,15.807,13.335,0.417,0.508,15.807,13.335,0.417,0.8744,0.0569,1,13.327,13.327,-0.034,1024,0,,,,,,,
unit_h, 2024-01-11T14:56:11,1704984971,15.745,13.365,0.763,0.855,15.745,13.365,0.763,0.8775,0.0563,1,13.35,13.35,-0.046,0,0,,,,,,,
unit_h, 2024-01-11T15:26:11,1704986771,15.682,13.387,1.215,1.29,15.682,13.387,1.215,0.8842,0.0558,1,13.363,13.363,-0.077,0,0,,,,,,,
unit_h, 2024-01-11T15:56:11,1704988571,15.62,13.43,1.598,1.637,15.62,13.43,1.598,0.891,0.0552,1,13.399,13.399,-0.089,0,0,,,,,,,
unit_h, 2024-01-11T16:26:11,1704990371,15.557,13.447,2.223,2.418,15.557,13.447,2.223,0.8988,0.0546,1,13.405,13.405,-0.109,0,0,,,,,,,
unit_h, 2024-01-11T16:56:12,1704992172,15.495,13.49,2.19,2.332,15.495,13.49,2.19,0.9123,0.054,1,13.446,13.446,-0.132,0,0,,,,,,,
unit_h, 2024-01-11T17:26:12,1704993972,15.432,13.49,2.677,2.852,15.432,13.49,2.677,0.9223,0.0534,1,13.438,13.438,-0.136,0,0,,,,,,,
unit_h, 2024-01-11T17:56:12,1704995772,15.432,13.486,1.947,2.072,15.432,13.486,1.947,0.9351,0.0534,1,13.448,13.448,-0.141,0,0,,,,,,,
unit_h, 2024-01-11T18:26:12,1704997572,15.37,13.482,1.528,1.637,15.37,13.482,1.528,0.9417,0.0528,1,13.452,13.452,-0.138,1024,0,,,,,,,
unit_h, 2024-01-11T18:56:12,1704999372,15.37,13.464,0.868,0.942,15.37,13.464,0.868,0.9475,0.0528,1,13.448,13.448,-0.142,0,0,,,,,,,
unit_h, 2024-01-11T19:26:12,1705001172,15.37,13.434,0.312,0.422,15.37,13.434,0.312,0.9504,0.0528,1,13.428,13.428,-0.131,0,0,,,,,,,
unit_h, 2024-01-11T19:56:12,1705002972,15.307,13.477,0.417,0.422,15.307,13.477,0.417,0.9532,0.0522,1,13.469,13.469,-0.162,0,0,,,,,,,
unit_h, 2024-01-11T20:26:12,1705004772,15.307,13.611,0.695,0.855,15.307,13.611,0.695,0.9579,0.0522,1,13.597,13.597,-0.29,0,0,,,,,,,
unit_h, 2024-01-11T20:56:12,1705006572,15.245,13.464,-0.068,-0.098,15.245,13.464,-0.068,0.9593,0.0517,1,13.466,13.466,-0.16,0,0,,,,,,,
unit_h, 2024-01-11T21:26:12,1705008372,15.245,13.378,-0.173,-0.185,15.245,13.378,-0.173,0.9586,0.0517,1,13.382,13.382,-0.08,1024,0,,,,,,,
unit_h, 2024-01-11T21:56:13,1705010173,15.182,13.339,-0.208,-0.185,15.182,13.339,-0.208,0.9583,0.0511,1,13.343,13.343,-0.037,0,0,,,,,,,
unit_h, 2024-01-11T22:26:13,1705011973,15.182,13.318,-0.208,-0.185,15.182,13.318,-0.208,0.9573,0.0511,1,13.322,13.322,-0.013,1024,0,,,,,,,
unit_h, 2024-01-11T22:56:13,1705013773,15.12,13.313,-0.208,-0.098,15.12,13.313,-0.208,0.9569,0.0505,1,13.318,13.318,0.001,0,0,,,,,,,
unit_h, 2024-01-11T23:26:13,1705015573,15.12,13.297,-0.208,-0.185,15.12,13.297,-0.208,0.9559,0.0505,1,13.3,13.3,0.011,1024,0,,,,,,,
unit_h, 2024-01-11T23:56:13,1705017373,15.057,13.283,-0.208,-0.098,15.057,13.283,-0.208,0.9556,0.0499,1,13.288,13.288,0.014,1024,0,,,,,,,
unit_h, 2024-01-12T00:26:13,1705019173,15.057,13.297,-0.173,-0.185,15.057,13.297,-0.173,0.9546,0.0499,1,13.3,13.3,0.018,0,0,,,,,,,
unit_h, 2024-01-12T00:56:13,1705020973,14.995,13.271,-0.208,-0.185,14.995,13.271,-0.208,0.9542,0.0493,1,13.274,13.274,0.021,1024,0,,,,,,,
unit_h, 2024-01-12T01:26:13,1705022773,14.932,13.283,-0.173,-0.185,14.932,13.283,-0.173,0.9538,0.0488,1,13.287,13.287,0.022,0,0,,,,,,,
unit_h, 2024-01-12T01:56:13,1705024573,14.87,13.271,-0.208,-0.185,14.87,13.271,-0.208,0.9534,0.0482,1,13.274,13.274,0.023,1024,0,,,,,,,
unit_h, 2024-01-12T02:26:13,1705026373,14.87,13.223,-1.877,-1.922,14.87,13.223,-1.877,0.9497,0.0482,1,13.26,13.26,0.058,0,0,,,,,,,
unit_h, 2024-01-12T02:56:14,1705028174,14.87,13.21,-1.285,-1.227,14.87,13.21,-1.285,0.9421,0.0482,1,13.236,13.236,0.05,0,0,,,,,,,
unit_h, 2024-01-12T03:26:14,1705029974,14.87,13.236,-1.563,-1.573,14.87,13.236,-1.563,0.9346,0.0482,1,13.267,13.267,0.051,0,0,,,,,,,
unit_h, 2024-01-12T03:56:14,1705031774,14.87,13.223,-1.425,-1.313,14.87,13.223,-1.425,0.927,0.0482,1,13.252,13.252,0.047,0,0,,,,,,,
unit_h, 2024-01-12T04:26:14,1705033574,14.875,13.236,-1.32,-1.313,14.875,13.236,-1.32,0.92,0.0483,1,13.262,13.262,0.043,0,0,,,,,,,
unit_h, 2024-01-12T04:56:14,1705035374,14.875,13.232,-0.938,-0.967,14.875,13.232,-0.938,0.9136,0.0483,1,13.25,13.25,0.038,0,0,,,,,,,
unit_h, 2024-01-12T05:26:14,1705037174,14.875,13.257,-0.903,-0.878,14.875,13.257,-0.903,0.9091,0.0483,1,13.276,13.276,0.035,0,0,,,,,,,
unit_h, 2024-01-12T05:56:14,1705038974,14.875,13.24,-0.868,-0.878,14.875,13.24,-0.868,0.9046,0.0483,1,13.257,13.257,0.033,0,0,,,,,,,
unit_h, 2024-01-12T06:26:14,1705040774,14.875,13.257,-0.868,-0.878,14.875,13.257,-0.868,0.9002,0.0483,1,13.275,13.275,0.032,0,0,,,,,,,
unit_h, 2024-01-12T06:56:14,1705042574,14.87,13.266,-0.243,-0.185,14.87,13.266,-0.243,0.8966,0.0482,1,13.271,13.271,0.021,1024,0,,,,,,,
unit_h, 2024-01-12T07:26:14,1705044374,14.87,13.279,-0.208,-0.185,14.87,13.279,-0.208,0.8955,0.0482,1,13.283,13.283,0.013,0,0,,,,,,,
unit_h, 2024-01-12T07:56:15,1705046175,14.87,13.283,-0.208,-0.185,14.87,13.283,-0.208,0.8945,0.0482,1,13.288,13.288,0.01,0,0,,,,,,,
unit_h, 2024-01-12T08:26:15,1705047975,14.807,13.283,-0.208,-0.098,14.807,13.283,-0.208,0.8941,0.0476,1,13.288,13.288,0.009,1024,0,,,,,,,
unit_h, 2024-01-12T08:56:15,1705049775,14.745,13.279,-0.208,-0.185,14.745,13.279,-0.208,0.8937,0.047,1,13.283,13.283,0.007,1024,0,,,,,,,
unit_h, 2024-01-12T09:26:15,1705051575,14.745,13.283,-0.208,-0.098,14.745,13.283,-0.208,0.8927,0.047,1,13.288,13.288,0.007,0,0,,,,,,,
unit_h, 2024-01-12T09:56:15,1705053375,14.682,13.288,-0.208,-0.185,14.682,13.288,-0.208,0.8922,0.0464,1,13.292,13.292,0.006,0,0,,,,,,,
unit_h, 2024-01-12T10:26:15,1705055175,14.62,13.292,-0.173,-0.098,14.62,13.292,-0.173,0.8918,0.0459,1,13.296,13.296,0.007,0,0,,,,,,,
unit_h, 2024-01-12T10:56:15,1705056975,14.557,13.292,-0.208,-0.185,14.557,13.292,-0.208,0.8914,0.0452,1,13.296,13.296,0.007,0,0,,,,,,,
unit_h, 2024-01-12T11:26:15,1705058775,14.495,13.288,-0.208,-0.098,14.495,13.288,-0.208,0.891,0.0447,1,13.292,13.292,0.007,0,0,,,,,,,
unit_h, 2024-01-12T11:56:15,1705060575,14.432,13.279,-0.208,-0.185,14.432,13.279,-0.208,0.8906,0.0441,1,13.283,13.283,0.007,0,0,,,,,,,
unit_h, 2024-01-12T12:26:15,1705062375,14.37,13.288,-0.138,-0.098,14.37,13.288,-0.138,0.8902,0.0435,1,13.291,13.291,0.006,0,0,,,,,,,
unit_h, 2024-01-12T12:56:16,1705064176,14.307,13.323,0.452,0.508,14.307,13.323,0.452,0.8915,0.0429,1,13.313,13.313,-0.017,0,0,,,,,,,
unit_h, 2024-01-12T13:26:16,1705065976,14.245,13.339,0.312,0.335,14.245,13.339,0.312,0.895,0.0424,1,13.333,13.333,-0.03,0,0,,,,,,,
unit_h, 2024-01-12T13:56:16,1705067776,14.182,13.4,0.555,0.595,14.182,13.4,0.555,0.9019,0.0418,1,13.387,13.387,-0.097,0,0,,,,,,,
unit_h, 2024-01-12T14:26:16,1705069576,14.12,13.538,4.345,4.588,14.12,13.538,4.345,0.9277,0.0412,1,13.452,13.452,-0.147,0,0,,,,,,,
unit_h, 2024-01-12T14:56:16,1705071376,14.125,13.503,2.642,2.765,14.125,13.503,2.642,0.9427,0.0413,1,13.451,13.451,-0.14,0,0,,,,,,,
unit_h, 2024-01-12T15:26:16,1705073176,14.125,13.619,3.928,4.068,14.125,13.619,3.928,0.9585,0.0413,1,13.542,13.542,-0.231,1024,0,,,,,,,
unit_h, 2024-01-12T15:56:16,1705074976,14.25,14.489,0.347,0.422,14.25,14.489,0.347,1,0.0424,1,14.482,14.482,0.21,1024,0,,,,,,,
unit_h, 2024-01-12T16:26:16,1705076776,14.375,14.485,0.068,0.075,14.375,14.485,0.068,1,0.0436,1,14.483,14.483,0.214,1024,0,,,,,,,
unit_h, 2024-01-12T16:56:16,1705078576,14.5,14.481,-0.033,-0.012,14.5,14.481,-0.033,0.9999,0.0447,1,14.481,14.481,0.22,0,0,,,,,,,
fltb,  date,             time_ux,    Tb_h, vb_h, ibmh, ibnh, Tb, vb, ib, soc, soc_min, soc_ekf, voc, voc_stat, e_w_f, fltw, falw,,,,,,,
unit_f, 2024-01-12T17:13:06,1705079586,14.562,14.485,0,-0.012,14.562,14.485,0,1,0.0453,1,14.493,14.493,0.208,0,0,,,,,,,
unit_f, 2024-01-12T17:13:16,1705079596,14.562,14.489,0.033,-0.012,14.562,14.489,0.033,1,0.0453,1,14.488,14.488,0.209,0,0,,,,,,,
unit_f, 2024-01-12T17:13:26,1705079606,14.562,14.489,0,0.075,14.562,14.489,0,0.9999,0.0453,1,14.489,14.489,0.209,1024,0,,,,,,,
unit_f, 2024-01-12T17:13:36,1705079616,14.562,14.476,0,-0.012,14.562,14.476,0,0.9999,0.0453,1,14.485,14.485,0.211,0,0,,,,,,,
unit_f, 2024-01-12T17:13:46,1705079626,14.562,14.489,0.033,0.075,14.562,14.489,0.033,1,0.0453,1,14.498,14.498,0.212,1024,0,,,,,,,
unit_f, 2024-01-12T17:13:56,1705079636,14.562,14.493,0.033,0.075,14.562,14.493,0.033,1,0.0453,1,14.502,14.502,0.21,0,0,,,,,,,
unit_f, 2024-01-12T17:14:06,1705079646,14.562,14.489,0.033,0.075,14.562,14.489,0.033,1,0.0453,1,14.484,14.484,0.209,1024,0,,,,,,,
fltb,  date,             time_ux,    Tb_h, vb_h, ibmh, ibnh, Tb, vb, ib, soc, soc_min, soc_ekf, voc, voc_stat, e_w_f, fltw, falw,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Sen::,,,,,,,,,,,,,,,,,,,,,,,,
Fault:,,,,,,,,,,,,,,,,,,,,,,,,
 cc_diff    0.000  thr=500.000 Fc^,,,,,,,,,,,,,,,,,,,,,,,,
 ib_diff   -0.025  thr= 10.000 Fd^,,,,,,,,,,,,,,,,,,,,,,,,
 e_wrap     0.209  thr=-786.080 Fo^628.864 Fi^,,,,,,,,,,,,,,,,,,,,,,,,
 ib_quiet  -0.011  thr=  0.005 Fq v,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
 soc    1.000  soc_inf   1.113 voc  14.485  voc_soc  14.700,,,,,,,,,,,,,,,,,,,,,,,,
 dis_tb_fa 0  dis_vb_fa 0  dis_ib_fa 0,,,,,,,,,,,,,,,,,,,,,,,,
 bms_off   0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
 Tbh= 14.562  Tbm= 14.562 sel  14.562,,,,,,,,,,,,,,,,,,,,,,,,
 Vbh  14.485  Vbm  14.640 sel  14.485,,,,,,,,,,,,,,,,,,,,,,,,
 imh  -0.000  imm  -0.000 sel  -0.000,,,,,,,,,,,,,,,,,,,,,,,,
 inh   0.150  inm  -0.000 sel  -0.000,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
 mod_tb 0 mod_vb 0 mod_ib  0,,,,,,,,,,,,,,,,,,,,,,,,
 mod_tb_dscn 0 mod_vb_dscn 0 mod_ib_amp_dscn 0 mod_ib_noa_dscn 0,,,,,,,,,,,,,,,,,,,,,,,,
 tb_s_st 1  vb_s_st 1  ib_s_st 1,,,,,,,,,,,,,,,,,,,,,,,,
 fake_faults 1 latched_fail 0 latched_fail_fake 0 preserving 0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
 bare det n  0  x ,,,,,,,,,,,,,,,,,,,,,,,,
 bare det m  0  x ,,,,,,,,,,,,,,,,,,,,,,,,
 ib_dsc  0  0 'Fq v',,,,,,,,,,,,,,,,,,,,,,,,
 ibd_lo  0  0 'Fd ^  *SA/*SB',,,,,,,,,,,,,,,,,,,,,,,,
 ibd_hi  0  0 'Fd ^  *SA/*SB',,,,,,,,,,,,,,,,,,,,,,,,
 red wv  0  0   'Fd, Fi/Fo ^',,,,,,,,,,,,,,,,,,,,,,,
 wl      0  0 'Fo ^',,,,,,,,,,,,,,,,,,,,,,,,
 wh      0  0 'Fi ^',,,,,,,,,,,,,,,,,,,,,,,,
 cc_dif  x  0 'Fc ^',,,,,,,,,,,,,,,,,,,,,,,,
 ib n    0  0 'Fi 1',,,,,,,,,,,,,,,,,,,,,,,,
 ib m    0  0 'Fi 1',,,,,,,,,,,,,,,,,,,,,,,,
 vb      0  0 'Fv 1  *SV, *Dc/*Dv',,,,,,,,,,,,,,,,,,,,,,,
 tb      0  0 'Ft 1',,,,,,,,,,,,,,,,,,,,,,,,
  0000000000000   00000000000,,,,,,,,,,,,,,,,,,,,,,,,
  CBA98765x3210 xxA9876543210,,,,,,,,,,,,,,,,,,,,,,,,
  fltw=0     falw=0,,,,,,,,,,,,,,,,,,,,,,,,
fake_faults=>redl,,,,,,,,,,,,,,,,,,,,,,,,
cmd: Q,,,,,,,,,,,,,,,,,,,,,,,,
ib_amp_fail 0,,,,,,,,,,,,,,,,,,,,,,,,
ib_noa_fail 0,,,,,,,,,,,,,,,,,,,,,,,,
vb_fail 0,,,,,,,,,,,,,,,,,,,,,,,,
Tb 14.562,,,,,,,,,,,,,,,,,,,,,,,,
vb 14.485,,,,,,,,,,,,,,,,,,,,,,,,
voc 14.485,,,,,,,,,,,,,,,,,,,,,,,,
voc_filt 14.480,,,,,,,,,,,,,,,,,,,,,,,,
vsat 13.758,,,,,,,,,,,,,,,,,,,,,,,,
ib  0.035,,,,,,,,,,,,,,,,,,,,,,,,
soc_m  1.0000,,,,,,,,,,,,,,,,,,,,,,,,
soc_ekf  1.0000,,,,,,,,,,,,,,,,,,,,,,,,
soc  1.0000,,,,,,,,,,,,,,,,,,,,,,,,
soc_min  0.0453,,,,,,,,,,,,,,,,,,,,,,,,
soc_inf  1.1129,,,,,,,,,,,,,,,,,,,,,,,,
modeling 0,,,,,,,,,,,,,,,,,,,,,,,,
dq_inf/dq_abs   41032.0/  632536.0   0.0649 coul_eff*= 0.949040, DAB+=-0.022727,,,,,,,,,,,,,,,,,,,,,,,
DQn -583228.0 Tn 1046865.2 DQp  614544.9 Tp  331097.8,,,,,,,,,,,,,,,,,,,,,,,,
cmd: Pr,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
saved (sp) diffs,,,,,,,,,,,,,,,,,,,,,,,,
 Add amp                  1.003 ->     0.973,          A (* DA),,,,,,,,,,,,,,,,,,,,,,,
 Add noa                  0.173 ->     0.150,          A (* DB),,,,,,,,,,,,,,,,,,,,,,,
cmd: Q,,,,,,,,,,,,,,,,,,,,,,,,
ib_amp_fail 0,,,,,,,,,,,,,,,,,,,,,,,,
ib_noa_fail 0,,,,,,,,,,,,,,,,,,,,,,,,
vb_fail 0,,,,,,,,,,,,,,,,,,,,,,,,
Tb 14.562,,,,,,,,,,,,,,,,,,,,,,,,
vb 14.498,,,,,,,,,,,,,,,,,,,,,,,,
voc 14.498,,,,,,,,,,,,,,,,,,,,,,,,
voc_filt 14.480,,,,,,,,,,,,,,,,,,,,,,,,
vsat 13.758,,,,,,,,,,,,,,,,,,,,,,,,
ib  0.035,,,,,,,,,,,,,,,,,,,,,,,,
soc_m  1.0000,,,,,,,,,,,,,,,,,,,,,,,,
soc_ekf  1.0000,,,,,,,,,,,,,,,,,,,,,,,,
soc  1.0000,,,,,,,,,,,,,,,,,,,,,,,,
soc_min  0.0453,,,,,,,,,,,,,,,,,,,,,,,,
soc_inf  1.1129,,,,,,,,,,,,,,,,,,,,,,,,
modeling 0,,,,,,,,,,,,,,,,,,,,,,,,
dq_inf/dq_abs   41032.0/  632536.0   0.0649 coul_eff*= 0.949040, DAB+=-0.022727,,,,,,,,,,,,,,,,,,,,,,,
DQn -583228.0 Tn 1046865.8 DQp  614544.9 Tp  331097.8,,,,,,,,,,,,,,,,,,,,,,,,
