unit_s,c_time,res,user_sel,   cc_dif,  ibmh,ibnh,ibmm,ibnm,ibm,   ib_diff, ib_diff_f,    voc_soc,e_w,e_w_f,  ib_sel,Ib_h,Ib_s,mib,Ib, vb_sel,Vb_h,Vb_s,mvb,Vb,  Tb_h,Tb_s,mtb,Tb_f,   fltw, falw, ib_rate, ib_quiet, tb_sel, ccd_thr, ewh_thr, ewl_thr, ibd_thr, ibq_thr, preserving,
unit_sel, 61670037.770, 0, 0,  -0.0000034,  0.00000,0.00000,0.00000,0.00000,0.00000,  0.00000,0.00000,   13.08000,0.00000,0.00000,  1, 0.00000,0.00000, 1, 0.00000,  1, 13.52093,13.08000, 1, 13.08000,   0.00,25.00, 1, 25.00, 0, 0,   0.000,   0.000, 1,   0.200,  0.394, -0.394, 10.000,  0.005,0,
unit_sel, 61670037.870, 0, 0,  -0.0000034,  0.00000,0.00001,0.00000,0.00001,0.00000,  -0.00001,-0.00000,   13.08000,0.00000,0.00000,  1, 0.00000,0.00000, 1, 0.00000,  1, 13.51663,13.08000, 1, 13.08000,   0.00,25.00, 1, 25.00, 0, 0,   0.000,   0.000, 1,   0.200,  0.394, -0.394, 10.000,  0.005,0,
unit_sel, 61670037.970, 0, 0,  -0.0000034,  500.00000,0.00001,500.00000,0.00001,0.00000,  500.00000,9.90099,   13.08000,0.00000,0.00000,  1, 500.00000,500.00000, 1, 500.00000,  1, 13.52093,13.08000, 1, 13.08000,   0.00,25.00, 1, 25.00, 4, 0,   5.000,   0.038, 1,   0.200,  0.394, -0.394, 10.000,  0.005,0,
unit_sel, 61670038.070, 0, 0,  -0.0001420,  -500.00000,0.00001,-500.00000,0.00001,0.00000,  -500.00000,-0.19606,   13.08000,1.50139,0.07324,  1, -500.00000,-500.00000, 1, -500.00000,  1, 13.52093,13.08000, 1, 13.08000,   0.00,25.00, 1, 25.00, 4, 0,  -5.000,   0.052, 1,   0.200,  0.394, -0.394, 10.000,  0.005,0,
unit_sel, 61670038.170, 0, 0,  -0.0000032,  0.00000,0.00001,0.00000,0.00001,0.00000,  -0.00001,-0.19218,   13.08000,-1.09536,0.01623,  1, 0.00000,0.00000, 1, 0.00000,  1, 13.52524,13.08000, 1, 13.08000,   0.00,25.00, 1, 25.00, 0, 0,  -5.000,  -0.009, 1,   0.200,  0.394, -0.394, 10.000,  0.005,0,
unit_sel, 61670038.270, 0, 0,  -0.0000032,  0.00000,0.00001,0.00000,0.00001,0.00000,  -0.00001,-0.18837,   13.08006,-0.19994,0.00569,  1, 0.00000,0.00000, 1, 0.00000,  1, 13.52524,13.08000, 1, 13.08000,   0.00,25.00, 1, 25.00, 0, 0,   0.906,  -0.059, 1,   0.200,  0.394, -0.394, 10.000,  0.005,0,
unit_sel, 61670038.370, 0, 0,  -0.0000032,  0.00000,0.00001,0.00000,0.00001,0.00000,  -0.00001,-0.18464,   13.08000,-0.10001,0.00053,  1, 0.00000,0.00000, 1, 0.00000,  1, 13.52524,13.08000, 1, 13.08000,   0.00,25.00, 1, 25.00, 0, 0,   0.742,  -0.077, 1,   0.200,  0.394, -0.394, 10.000,  0.005,0,
unit_sel, 61670038.470, 0, 0,  -0.0000032,  0.00000,0.00001,0.00000,0.00001,0.00000,  -0.00001,-0.18099,   13.08000,-0.05001,-0.00193,  1, 0.00000,0.00000, 1, 0.00000,  1, 13.51232,13.08000, 1, 13.08000,   0.00,25.00, 1, 25.00, 0, 0,   0.608,  -0.088, 1,   0.200,  0.394, -0.394, 10.000,  0.005,0,
unit_sel, 61670038.570, 0, 0,  -0.0000032,  0.00000,0.00001,0.00000,0.00001,0.00000,  -0.00001,-0.17740,   13.08000,-0.02501,-0.00306,  1, 0.00000,0.00000, 1, 0.00000,  1, 13.52093,13.08000, 1, 13.08000,   0.00,25.00, 1, 25.00, 0, 0,   0.497,  -0.092, 1,   0.200,  0.394, -0.394, 10.000,  0.005,0,
unit_sel, 61670038.670, 0, 0,  -0.0000032,  0.00000,0.00001,0.00000,0.00001,0.00000,  -0.00001,-0.17389,   13.08000,-0.01251,-0.00352,  1, 0.00000,0.00000, 1, 0.00000,  1, 13.51663,13.08000, 1, 13.08000,   0.00,25.00, 1, 25.00, 0, 0,   0.407,  -0.091, 1,   0.200,  0.394, -0.394, 10.000,  0.005,0,
unit_sel, 61670038.770, 0, 0,  -0.0000032,  0.00000,0.00001,0.00000,0.00001,0.00000,  -0.00001,-0.17045,   13.08000,-0.00626,-0.00365,  1, 0.00000,0.00000, 1, 0.00000,  1, 13.52093,13.08000, 1, 13.08000,   0.00,25.00, 1, 25.00, 0, 0,   0.333,  -0.086, 1,   0.200,  0.394, -0.394, 10.000,  0.005,0,
unit_sel, 61670038.870, 0, 0,  -0.0000032,  0.00000,0.00001,0.00000,0.00001,0.00000,  -0.00001,-0.16707,   13.08000,-0.00313,-0.00363,  1, 0.00000,0.00000, 1, 0.00000,  1, 13.52093,13.08000, 1, 13.08000,   0.00,25.00, 1, 25.00, 0, 0,   0.273,  -0.079, 1,   0.200,  0.394, -0.394, 10.000,  0.005,0,
unit_sel, 61670038.970, 0, 0,  -0.0000032,  0.00000,0.00001,0.00000,0.00001,0.00000,  -0.00001,-0.16376,   13.08000,-0.00157,-0.00353,  1, 0.00000,0.00000, 1, 0.00000,  1, 13.52093,13.08000, 1, 13.08000,   0.00,25.00, 1, 25.00, 0, 0,   0.224,  -0.071, 1,   0.200,  0.394, -0.394, 10.000,  0.005,0,
unit_sel, 61670039.070, 0, 0,  -0.0000032,  0.00000,0.00001,0.00000,0.00001,0.00000,  -0.00001,-0.16052,   13.08000,-0.00079,-0.00339,  1, 0.00000,0.00000, 1, 0.00000,  1, 13.52524,13.08000, 1, 13.08000,   0.00,25.00, 1, 25.00, 0, 0,   0.183,  -0.061, 1,   0.200,  0.394, -0.394, 10.000,  0.005,0,
unit_sel, 61670039.170, 0, 0,  -0.0000032,  0.00000,0.00001,0.00000,0.00001,0.00000,  -0.00001,-0.15734,   13.08000,-0.00040,-0.00325,  1, 0.00000,0.00000, 1, 0.00000,  1, 13.52093,13.08000, 1, 13.08000,   0.00,25.00, 1, 25.00, 0, 0,   0.150,  -0.051, 1,   0.200,  0.394, -0.394, 10.000,  0.005,0,
unit_sel, 61670039.270, 0, 0,  -0.0000032,  0.00000,0.00001,0.00000,0.00001,0.00000,  -0.00001,-0.15423,   13.08000,-0.00020,-0.00310,  1, 0.00000,0.00000, 1, 0.00000,  1, 13.51663,13.08000, 1, 13.08000,   0.00,25.00, 1, 25.00, 0, 0,   0.123,  -0.042, 1,   0.200,  0.394, -0.394, 10.000,  0.005,0,
unit_sel, 61670039.370, 0, 0,  -0.0000032,  0.00000,0.00001,0.00000,0.00001,0.00000,  -0.00001,-0.15117,   13.08000,-0.00010,-0.00295,  1, 0.00000,0.00000, 1, 0.00000,  1, 13.51663,13.08000, 1, 13.08000,   0.00,25.00, 1, 25.00, 0, 0,   0.100,  -0.032, 1,   0.200,  0.394, -0.394, 10.000,  0.005,0,
